CIP110834;287-14;151113;05/11/15
106096;13909;170317;01/03/17
104473;2109;170317;01/03/17
107063;935;170317;01/03/17
51-48;eHd;170317;01/03/17
CIP104220;2717;170321;01/03/17
CIP52-55;2717 (pas 55-55 erreur);170317;01/03/17
CIP103754;2717;170317;01/03/17
CIP103214;2717;170317;01/03/17
CIP111318T;2717;170317;01/03/17
CIP104596;347;170324, 170327;16/03/17
CIP104536T; 33509;170324, 170327;16/03/17
CIP105386;;170324, 170327;16/03/17
CIP104534T;;170324, 170327;16/03/17
CIP105395T;;170324, 170327;16/03/17
CIP107998T;506;170324, 170327,170404;16/03/17
CIP105293T;546;170324, 170327;16/03/17
CIP110083;4817;170324, 170327;16/03/17
CIP104750T;4817;170331;16/03/17
CIP110519;4817;170414;16/03/17
CIP104270;4817;170404;16/03/17
CIP103472T;;170404;16/03/17
CIP103627;4817;170407;16/03/17
CIP111330;avant prod;170407;16/03/17
CIP111304;5817;170407;16/03/17
CIP107827T;11903;170421, 170426;24/03/17
CIP105423T;627;170421;24/03/17
CIP106349T;905;170421;24/03/17
CIP111154T;4817;170421;24/03/17
CIP111117;4817;170421;24/03/17
CIP111115T;4817;170421;24/03/17
CIP111063T;4817;170421;24/03/17
CIP111171;34216;170421;24/03/17
CIP111173;34216;170421;24/03/17
CIP111351T;avt prod);170425;24/03/17
CIP111103T;4817;170421;05/04/17
CIP109753;33207;170421 2eme;05/04/17
CIP108840T;2710;170421 2eme;05/04/17
CIP107217;1078;170421 2eme;05/04/17
CIP106324;;170428;19/04/17
CIP52-171;27904;170428;19/04/17
CRBIP14-15;13705;170428;19/04/17
CIP53-126;4315;170428;19/04/17
CIP105917;;170428;19/04/17
CIP107871;;170428;19/04/17
CIP52-172;7912;170428;19/04/17
CIP105283;;170428;19/04/17
CIP110281;;170428;19/04/17
CIP107196;;170428;19/04/17
CIP103571;;170428;19/04/17
CIP110354;;170428;19/04/17
CIP106327;;170428;19/04/17
CIP106325;;170428;19/04/17
CIP107195;;170428;19/04/17
CIP105423T;;Résultat réçu pour la même souche  le 170421;20/04/17
CIP105395T;;Résultats réçu pour les mêmes souches  les 170324, 170327;20/04/17
CIP106867T;;170428;20/04/17
CIP111323;2717;170505;02/05/17
CIP111319T;2717 pas de souche;170505;02/05/17
CIP111328T;9317;170505;02/05/17
CIP4-83;9317;170505;02/05/17
CIP56-39;27816;170505;02/05/17
CIP111183T;4817;170505;02/05/17
CIP105516T;9317;170505;02/05/17
CIP109456T;33415;170505;02/05/17
CIP110856;8017;170512;03/05/2017
CIP106415;8017;170512;03/05/2017
CIP111192T;0917;170524;03/05/2017
CIP111193T;0917;170524;03/05/2017
CIP77-26T;8017;170524;03/05/2017
CIP59-60;8017;170524;03/05/2017
CIP108390T;;170524;03/05/2017
CIP54-7;8017;170524;03/05/2017
CIP104534T;9317;170516;04/05/2017
CIP110629T;9317;170516;04/05/2017
CIP109214T;2710;170512;04/05/2017
CIP109241T;2710;170512;04/05/2017
CIP107957T;21709;170512;04/05/2017
CIP109890T;34608;170512;04/05/2017
CIP110183T;24410;170512;04/05/2017
CIP109994;18109;170512;05/05/2017
CIP76-110;10917;170512;04/05/2017
CIP76-110;10917;170512;04/05/2017
CIP108383;28004;170512;04/05/2017
CIP110349;36311;170512;04/05/2017
CIP111320;2717;170512;04/05/2017
CIP111321;2717;170512;04/05/2017
CIP111322T;2717;170512;04/05/2017
CIP111329T;9317;170512;04/05/2017
CIP111097T;8017;170512;04/05/2017
CIP107998T;506;170602, 170609;12/05/2017
CIP107827T;11903;170609;12/05/2017
CIP111363T;10917;170620;08/06/2017
CIP102375;11517;170620;08/06/2017
CIP78-31;11517;170620;08/06/2017
CIP107063;8017;170620;08/06/2017
CIP111345T;8017;170620;08/06/2017
CIP69-24;11517;170620, 170627;08/06/2017
CIP110783T;11517;170620;08/06/2017
CIP110983T;9317;170620;08/06/2017
CIP108750T;;170620;08/06/2017
CIP109464T;;170620;08/06/2017
CIP109489T;;170620;08/06/2017
CIP109980;;170620;08/06/2017
CIP109574T;;170620;08/06/2017
CIP111364T;13617;170630;26/06/2017
CIP111014T;;170630;26/06/2017
CIP102662;13617;170630, 170711;26/06/2017
CIP106532T;13617;170630;26/06/2017
CIP110784T;11517;170630, 170711;26/06/2017
CIP107457T;1073 avant prod;170630;26/06/2017
CIP107849T;32716;170630;26/06/2017
CIP109029;13617;170630;26/06/2017
CIP108286;13617;170630;26/06/2017
CIP111330;13617;170630;26/06/2017
CIP111351;13617;170630;26/06/2017
CIP111053;13617;170630;26/06/2017
CIP110811T;13617;170630;26/06/2017
CIP111153T;8017;170725;30/06/2017
CIP110946T;9317;170721;30/06/2017
CIP104740T;392;170725;30/06/2017
CIP104741T;392;170725;30/06/2017
CIP104743T;392;170725;30/06/2017
CIP103531T;22309;170725;30/06/2017
CIP101265;18711;170725;30/06/2017
CIP100068;23308;170725;30/06/2017
CIP54-8T;15717;170725;06/07/2017
CIP54-8T;15717;170725;06/07/2017
CIP110283;15717;170725;06/07/2017
CIP107935T;15717;170721;06/07/2017
CIP105960T;15717;170721;06/07/2017
CIP107457T;16717 après prod;170725, 170801;06/07/2017
CIP107629;15717;170725;06/07/2017
CIP111237T;16717;170725;06/07/2017
CIP111066;16717;170725;06/07/2017
CIP111241;16717;170725;06/07/2017
CIP111065;16717;170725;06/07/2017
CIP111145;16717;170728;06/07/2017
CIP106151;16717;170728;06/07/2017
CIP104998;15717;170728;06/07/2017
CIP108247;15717;170728;06/07/2017
CIP110818T;16717;170728;06/07/2017
CIP110945T;16717;170728;06/07/2017
111400T;;170804;13/07/17
CIP103141T;4817;170804;13/07/17
CIP111247;;170804;13/07/17
CIP106777;;170804;13/07/17
CIP104742T;;170808;13/07/17
CIP104744T;;170808;13/07/17
CIP100931T;;170808;13/07/17
CIP105534;;170808;13/07/17
CIP105535;;170808;13/07/17
CIP108709T;20705;170808;13/07/17
CIP101122T;;170808;13/07/17
CIP105745T;;170808;13/07/17
CIP107124T;;170808;13/07/17
CIP108161T;;170808;13/07/17
CIP108326T;;170808;13/07/17
CIP109866T;;170808;13/07/17
CIP109867T;;170808;13/07/17
CIP109887T;;170808;13/07/17
CIP109888T;;170808;13/07/17
CIP109991;;170808;13/07/17
CIP109970;;170808;13/07/17
CIP109971;;170808;13/07/17
CIP109974;;170808;13/07/17
CIP109975;;170808;13/07/17
CIP109983;;170808;13/07/17
CIP111401T;20517;170905;23/08/17
4_4;;170905;23/08/17
4_5;;170905;23/08/17
3_8;;170905;23/08/17
3_3;;170905;23/08/17
3_9;;170905;23/08/17
1_4;;170905;23/08/17
CRBIP19-268;1408;170905;23/08/17
CIP109815T;23317;170928;11/09/17
CIP107448T;20517;170928;11/09/17
CIP108050T;1310;170928;11/09/17
CIP109574T;23317;170928, 171005;11/09/17
CIP107124T;20517;170928;11/09/17
CIP109743T;20517;170928;11/09/17
CIP110183T;23317;170928;11/09/17
CIP75-1T;23317;170928;11/09/17
CIP101855;20517;170926;11/09/17
CIP53-124;20517;170926;11/09/17
CIP107652;20517;170928;11/09/17
CIP55-30;20517;170928;11/09/17
CRBIP17-18;23317;170928;11/09/17
CIP105960T;15717;170928, 171005;11/09/17
CIP103212;20517;170928;11/09/17
CIP106356T;20517;170928, 171003;12/09/17
CIP106358T;20517;170928;12/09/17
CIP104340;23317;170928;12/09/17
CIP81-57;23317;170928;12/09/17
CIP105891;20517;170928;12/09/17
CIP109356T;23317;170928;12/09/17
CIP111400T;22017;170928;12/09/17
CIP103570;20517;170928;12/09/17
CIP111172;34216;170928;12/09/17
CIP111218;34216;170928;12/09/17
CIP111129;24917;170928;12/09/17
CIP111120;24917;171004;12/09/17
CIP111253;24917;171003;12/09/17
CIP111105;24316;171003;12/09/17
CIP111107;24316;171003;12/09/17
CIP111065;16717;"171006, redonné à P2M lr 22/11/17";20/09/2017
CIP107136T;24717;"171006, refait le 08/11/17";20/09/2017
CIP105182;24717;"171006, refait le 08/11/17";20/09/2017
CIP55-119;20517;171006;04/10/2017
CIP102302;11517;171006;04/10/2017
CIP108530T;3905;171006;04/10/2017
CIP108529T;32804;171006;04/10/2017
CIP108528T;35704;171006;04/10/2017
CIP108418T;32804;171006;04/10/2017
CIP111406T;23317;171006;04/10/2017
CIP111409T;24817;171006;04/10/2017
CIP101129T;20517;171006;04/10/2017
CIP111362T;10917;171006;04/10/2017
CIP111329T;9317;171006;04/10/2017
CIP108685T;11005;171006;04/10/2017
CIP103528T;16216;171006;04/10/2017
CIP111454T;28517;171110;13/10/2017
CIP111455T;28517;171110;13/10/2017
CIP111456T;28517;171110;13/10/2017
CIP111457T;28517;171110;13/10/2017
CIP111458T;28517;171110;13/10/2017
CIP111459T;28517;171110;13/10/2017
CIP111460T;28517;171110;13/10/2017
CIP111461T;28517;171110;13/10/2017
CIP111141;24416;171110;13/10/2017
CIP81-54T;417;171110;13/10/2017
CIP81-55T;17911;171110;13/10/2017
CIP81-56T;8006;171110;13/10/2017
CIP81-64T;474;171110;13/10/2017
CIP81-66T;942;171110;13/10/2017
CIP103643T;013;171110;13/10/2017
CIP108864T;16214;171110;13/10/2017
CIP108327T;24717;171115;13/10/2017
CIP103191T;24717;171115;13/10/2017
CIP105662;20517;171115;13/10/2017
CIP107958T;17503;171115;13/10/2017
CIP103448T;22017;171110;13/10/2017
CIP105716T;658;171110;13/10/2017
CIP107301T;23317;171110;20/10/2017
CIP109638T;24717;171110;20/10/2017
CIP108274T;26817;171110;20/10/2017
CIP103205T;24717;171110;20/10/2017
CIP108258T;24717;171110;20/10/2017
CIP111412;26817;171114;20/10/2017
CIP111485;28817;171114;20/10/2017
CIP69-13T;26817;171114;20/10/2017
CIP111490T;28817;171114;20/10/2017
CIP111491T;28817;171114;20/10/2017
CIP111493T;28817;171114;20/10/2017
CIP111450T;28817;171114;20/10/2017
CIP107454T;;171110;20/10/2017
CIP60-93;23317;171110;20/10/2017
CIP103642T;013;171114;20/10/2017
CIP111362T;10917;171114;20/10/2017
CIP81-49T;26907;171114;20/10/2017
CIP103642T;29817;171122;08/11/17
CIP105960T;15717;171122;08/11/17
CIP82-30T;29817;171122;08/11/17
CIP111489T;28617;171122;08/11/17
CIP111495T;28917;171122;08/11/17
CIP111496T;28917;171122;08/11/17
CIP56-90;28817;171122;08/11/17
CIP107448T;20517;171122, 171129;08/11/17
CIP107136T;24717;171122, 171129;08/11/17
CIP111444T;Avtprod;171122;08/11/17
CIP111410T;24817;171122;08/11/17
CIP111487T;28817;171122;08/11/17
CIP111202T;28817;171122;08/11/17
CIP105182;24717;171122;08/11/17
CIP54-127;20517;171122;08/11/17
CIP54-127;20517;171122;09/11/17
CIP111543T;31017;171201;22/11/17
CIP111542T;31417;171201;22/11/17
CIP103549;29817;171201;22/11/17
CIP111403;29817;171201;22/11/17
CIP111402;29817;171201;22/11/17
CIP103869;29817;171201;22/11/17
CIP103857;29817;171201;22/11/17
CIP101049T;29817;171201;22/11/17
CIP111497T;28917;171201;22/11/17
CIP106155T;29817;171201;22/11/17
CIP103452T;29817;171201;22/11/17
CIP111544T;31017;171201;22/11/17
CIP64-31T;11517;171201;22/11/17
CIP111546T;31017;171201;22/11/17
CIP111065;16717;171201;22/11/17
CIP107042T;23317;171229;19/12/17
CIP109754;30016;180105;19/12/17
CIP105149;33117;171229;19/12/17
CIP105876;33117;171229;19/12/17
CIP107403;33117;171229;19/12/17
CIP53-160;33117;171229;19/12/17
CIP111565;32017;171229;19/12/17
CIP104226;33117;171229;19/12/17
CIP105663;24717;171229;19/12/17
CRBIP14-15;33117;171229;19/12/17
CIP107196;1015;171229;19/12/17
CIP111098T;28817 Erreur lot, bon lot : 28317;171229;19/12/17
CIP110896T;5815;180105;19/12/17
CIP110403T;9512;180105;19/12/17
CIP110377T;8712;180105;19/12/17
CIP107457T;16717 ;180105;19/12/17
CIP111411T;24817;180105;19/12/17
CIP109029;13617;180105;19/12/17
CIP109464T;23317;180105;19/12/17
CIP111053;13617;180105;19/12/17
CIP103929T;24717;180105;19/12/17
CIP79-7T;5510;180105;19/12/17
CIP111547T;31017;180105;19/12/17
CIP111545T;31017;180105;19/12/17
CIP111051T;9716;180112;09/01/18
CIP111052;32017;180112;09/01/18
CIP109339T;0917;180112;09/01/18
CIP103429;10113;180112;09/01/18
CIP76-25;17613 ;180112;09/01/18
CIP65-25;14114;180112;09/01/18
CIP67-8;407;180112;09/01/18
CIP65-8T;913;180112;09/01/18
CIP53-156;4304;180112;09/01/18
CIP53-154;8707;180112;09/01/18
CRBIP21-21;32707;180112;09/01/18
CIP109334T;32706;180112;09/01/18
CIP101224;khe;180112;09/01/18
CIP100007;648;180112;09/01/18
CIP53-82;26014;180112;09/01/18
CIP59-14;hge ghe;180112;09/01/18
CIP59-16;hge ghe;180112;09/01/18
CIP55-94;khd;180112;09/01/18
CIP105860;2914;180112;09/01/18
CIP105903;7314;180112;09/01/18
CIP106188;;180202;26/01/18
CIP54-117;;180202;26/01/18
CIP105932T;;180202;26/01/18
CIP69-17T;;180202;26/01/18
CIP102806T;;180202;26/01/18
CIP109805;;180202;26/01/18
CIP103792T;;180202;26/01/18
CIP100918T;;180202;26/01/18
CIP109517T;;180202;26/01/18
CIP103378T;;180202, 180207;26/01/18
CIP111407T;;111407;
CIP111488T;;180202;26/01/18
CRBIP7-76;;180202;26/01/18
CIP108962T;;180202;26/01/18
CIP109298T;;180202;26/01/18
CIP109295T;;180209;26/01/18
CIP109294T;;180202;26/01/18
CIP111328T;33117;180302;14/02/18
CIP111598T;33117;180302;14/02/18
CIP79-7T;ahf;180302;14/02/18
CIP79-39;35317;180302;14/02/18
CIP105150;35317;180302;14/02/18
CIP100014;21908;180302;14/02/18
CIP106878;1618;180302;14/02/18
CIP107069T;35317;180302;14/02/18
CIP53-153;1618;180302;14/02/18
CIP53-153;1618;180302;14/02/18
CIP107700;10713;180302;14/02/18
CIP111603T;1918;180302;14/02/18
CIP110615T;1618;180302;14/02/18
CIP110616T;1618;180302;14/02/18
CIP110617T;1618;180302;14/02/18
CIP110636T;1618;180302;14/02/18
CIP106379;774;180302;14/02/18
CIP81-55T;4518;180323;16/03/18
CIP111611T;5918;180323;16/03/18
CIP107217;4518;180323;16/03/18
CIP81-49T;4518;180323;16/03/18
CIP110713T;1618;180323;16/03/18
CIP110817T;1618;180323;16/03/18
CIP107622T;1132;180323;16/03/18
CIP110853T;3718;180323;16/03/18
CIP110854T;3718;180323;16/03/18
CIP111610T;5918;180323;16/03/18
CIP101778;4518;180330;16/03/18
CIP109739T;23317;180323;16/03/18
CIP82-50T;4518;180330;16/03/18
CIP106327;4518;180330;16/03/18
CIP111126;5418;180330;16/03/18
CIP107190;4518;180330;16/03/18
CIP109784;4518;180330;16/03/18
CIP102593;4518;180330;16/03/18
CIP106943;35317;180330;16/03/18
CIP110619T;1618;180330;16/03/18
CIP110618T;1618;180330;16/03/18
CIP110709T;1618;180330;16/03/18
CIP110613T;1618;180330;16/03/18
CIP107205T; 998 (erreur lot, bon lot 29817);180413;28/03/18
CIP111404T;29817;180413;28/03/18
CIP111405T;29817;180413;28/03/18
CIP109596T;25507;180413;28/03/18
CIP109028T;8206;180413;28/03/18
CIP108955T;;180413;28/03/18
CIP109753;4518;180413;06/04/18
CIP111609T;5918;180413;06/04/18
CIP110712T;1618;180413;06/04/18
CIP111616T;8118;180413;06/04/18
CIP110784T;6718;180413;06/04/18
CIP110947T;4518;180420;06/04/18
CIP110986T;6718;180413;06/04/18
CIPA62;6408;180413;06/04/18
CIP109717T;29912;180413;06/04/18
CIP105662;20517;180413;06/04/18
CIP105185;15515;180413;06/04/18
CIP110954T;6718;180518;24/04/18
CIP110614T;2518 (erreur lot, bon lot 1618);180518;24/04/18
CIP82-59;mhk;180525;24/04/18
CIP106981;35317;180518;24/04/18
CIP104223;9418;180518;24/04/18
CIP111240;9418;180518;24/04/18
CIP109869;9418;180518;24/04/18
CIP111242;9418;180518;24/04/18
CIP110041T;9418;180518;24/04/18
CIP52-62;5014;180518;24/04/18
CIP103265T;9418;180525;24/04/18
CIP103219T;6718;180525;24/04/18
CIP103227T;2915;180525;24/04/18
CIP104492;6718;180525;24/04/18
CIP109994;18109;180525;24/04/18
CIP107448T;6718;180525;24/04/18
CIP70-12T;9418;180525;24/04/18
CIP102677T;ihg;180525;24/04/18
CIP104761T;641;180525;24/04/18
CIP108131T;7604;180525;24/04/18
CIP109879T;6718;180531;24/04/18
CIP106969;9418;180525;24/04/18
CIP109538;16407;180629;21/06/2018
CIP104531;29817;180629, 180706 (redeposit);21/06/2018
CIP109538;16407;180629;28/06/2018
CIP107297;33117;180713;28/06/2018
CIP104531;29817;180713;28/06/2018
CIP108050T;1310;180629;26/06/2018
CIP111623T;11518 erreur lot, bon 11018;180629;26/06/2018
CIP111624T;11518 erreur lot, bon 11018;180629;26/06/2018
CIP111625T;11518 erreur lot, bon 11018;180629;26/06/2018
CIP111626T;11518 erreur lot, bon 11018;180629;26/06/2018
CIP111627T;11518 erreur lot, bon 11018;180629;26/06/2018
CIP106970;9418;180710;26/06/2018
CIP111629T;11518;180710;26/06/2018
CIP111328T;33117;180710;26/06/2018
CIP111454T;28517 erreur lot, bon 11518;180710;26/06/2018
CIP111457T;28517 erreur lot, bon 11518;180710;26/06/2018
CIP111458T;28517 erreur lot, bon 11518;180710;26/06/2018
CIP111494;28817;180710;26/06/2018
CIP111492;28817;180710;26/06/2018
CIP105979;6718;180710;26/06/2018
CIP106878;1618;180710;26/06/2018
CIP110388T;13418;180710;26/06/2018
CIP109952;9418;180710;26/06/2018
CIP79-7T;11518;180710;26/06/2018
CIP103720;11518;180710;26/06/2018
CIP105826T;13418;180710;26/06/2018
CIP103504T;f92;180710;26/06/2018
CIP52-1;fib;180710;26/06/2018
CIP110867;13418;180713;26/06/2018
CIP106943;35317;180713;26/06/2018
CIPA30;13418;180713;26/06/2018
CIP105674;13418;180719;26/06/2018
CIP53-90;ihg;180713;26/06/2018
CIP110607T;17713;180719;26/06/2018
CIP110819T;8912  Bon lot 27215;180719;26/06/2018
CIP103049;235;180719;26/06/2018
CIP109939;9209;180719;26/06/2018
CIP110417;11612;180719;26/06/2018
CIP110358;1012;180719;26/06/2018
CIP111622T;11518;180719;26/06/2018
CIP106327;4518;180719;26/06/2018
CIP111628T;11518  erreur lot, bon 12418;180724;11/07/2018
CRBIP3-705;15918;180725;11/07/2018
CIP111461T;28517 erreur lot, bon 11518;180725;11/07/2018
CIP111542T;28517 erreur lot, bon 11518;180725;11/07/2018
CIP111456T;28517 erreur lot, bon 11518;180725;11/07/2018
CIP109129;8109;180725;11/07/2018
CIP110380;13418;180725;11/07/2018
CIP110961;300-065;180725;11/07/2018
CIP110960;288-077;180725;11/07/2018
CIP100017;11518;180725;11/07/2018
CIP105466T;994;180725;11/07/2018
CIP105827;15918;180725;11/07/2018
CIP105828;15918;180725;11/07/2018
CIP82-110T;8210;180831;14/08/18
CIP55-13T;21918;180928;26/09/18
CIP82-115;21918;180928;26/09/18
CIP73-21T;19818;180928;26/09/18
CIP111621T;11018;180928;26/09/18
CIP111630T;12418;180928;26/09/18
CIP111635T;19818;180928;26/09/18
CIP111636T;19818;180928;26/09/18
CIP111640T;21418;180928;26/09/18
CIP111637T;19818;181120;06/11/2018
CIP111632T;15918;181120;06/11/2018
CIP107171T;21918;181120;06/11/2018
CIP55-133;15918;181120;06/11/2018
CIP110596T;12213;181120;06/11/2018
CIP111639T;21418;181116;06/11/2018
CIP111644;28318;181120;06/11/2018
CIP109865T;19818;181120;06/11/2018
CIP110404T;9512;181120;06/11/2018
CIP109164T;13418;181120;06/11/2018
CIP109242T;19818;181120;06/11/2018
CIP109868T;29608;181116;06/11/2018
CIP111634T;31218;181205;26/11/18
CIP111642T;29118;181205;26/11/18
CIP111645T;29918;181205;26/11/18
CIP111647T;31718;181205;26/11/18
CIP111648T;31718;181205;26/11/18
CIP100651;9418;181205;26/11/18
CIP64-67;19818;181205;26/11/18
CIP82-33T;10218 Erreur lot bon 9418;181205;26/11/18
CIP111646T;31218;181205/181218;26/11/18
CIP108325;11809;181205;26/11/18
CIP109939;13418;181205;26/11/18
CIP100846;27215 Erreur Bon numéro CIP110846;181205/181218;26/11/2018
CIP109986;17509;181205;26/11/2018
CIP109891;34608;181221;10/12/2018
CIP110631;23313;181221;10/12/2018
CIP106499;24618;181221;10/12/2018
CIP102300;9418;181221;10/12/2018
CIP104605;15918;181221;10/12/2018
CIP109129T;8106;181221;10/12/2018
CIP105114T;21815;181221;10/12/2018
CIP106347;19818;181221;10/12/2018
CIP103746;21918;181221;10/12/2018
CIP111643T;24318;181221;10/12/2018
CIP111638T;21918;181221;10/12/2018
CIP104033;24618;181221;17/12/2018
CIP111649T;32418;181221;17/12/2018
CIP111650;32418;181221;17/12/2018
CIP78-19;23418;181228;17/12/2018
CIP78-14;21918;181228;17/12/2018
CIP111615T;11518;181228;17/12/2018
CIP109921T;13418;181228;17/12/2018
CIP108011;19818;181228;17/12/2018
CIP103172T;13418;181228;17/12/2018
CIP54-167;21618;181228;17/12/2018
CIP60-6T;21918;181228;17/12/2018
CIP108528T;15918;181228;17/12/2018
CIP103228;9418;181228;17/12/2018
CIP63-32;24618;181228;17/12/2018
CIP107716;21918;181228;17/12/2018
CIP107660;27518;190111;04/01/2019
CIP82-31;27518;190111;04/01/2019
CIP82-97;19818;190111;04/01/2019
CIP110280;29518;190111;04/01/2019
CIP107859;29518;190111;04/01/2019
CIP55-128T;33118;190111;04/01/2019
CIP56-41T;19818;190111;04/01/2019
CIP110833T;25514;190111;04/01/2019
CIP108744T;29518;190111;04/01/2019
CIP109950;28114;190111;04/01/2019
CIP110845T;27215;190111;04/01/2019
CIP110379T;31218;190111;04/01/2019
CIP110391T;9412;190111;04/01/2019
CIP110894T;4415;190111;04/01/2019
CIP110860;24618;190111;07/01/2019
CIP111605;24918;190111;07/01/2019
CIP52-74;29518;190111;07/01/2019
CIP111641T;21418;190111;07/01/2019
CIP103572;27518;190111;07/01/2019
CIP110987;6718;190111;07/01/2019
CIP106687;19818;190111;07/01/2019
CIP107266;29518;190111;07/01/2019
CIP110984;11518;190111;07/01/2019
CIP111243;24618;190111;07/01/2019
CIP106332T;12918;190111;07/01/2019
CIP106076T;27518;190111;07/01/2019
CIP106935T;29518;190111;07/01/2019
CIP54-2T;27518;190130;15/01/2019
CIP102760T;21918;190205;15/01/2019
CIP110570T;1618;190130;15/01/2019
CIP107450T;24618;190130;15/01/2019
CIP102501T;24618;190205;15/01/2019
CIP104351;29518;190130;15/01/2019
CIP68-35T;31218;190130;15/01/2019
CIP109955;31218;190130;15/01/2019
CIP80-49;33118;190201;15/01/2019
CIP103860;31218;190130;15/01/2019
CIP108214;17504;190201;15/01/2019
CIP80-1;mHe;190201;15/01/2019
CIP105047;495;190201;15/01/2019
CIP110481;34414;190201;15/01/2019
CIP105636;21918;190201;28/01/2019
CIP105356;19818;190201;28/01/2019
CIP107475;1099  Erreur lot, bon lot 1093;190201;28/01/2019
CIP54-99;1708;190201;28/01/2019
CIP109221;22106;190201;28/01/2019
CIP110552;33912;190201;28/01/2019
